App,review_date,review_description,rating,thumbsUpCount,developer_response,developer_response_date,appVersion
Zomato,16-07-2023 16:34,Worst delivery partner as the delivery guy roams here and there as it can be seen in the app after placing the order and they take a hell lot of time to deliver the food to the location also they can't find the delivery address even tho clear instructions are updated. Worst worst worst experience.,1,1,"Hi there, we are really sorry for the bad experience. Please write to us at psreviewsupport@zomato.com and we’ll get this checked immediately.",21-07-2023 08:06,17.5.9
Zomato,16-07-2023 15:35,"Good food delivery app. and also to explore new places. If you are foodie person, application is useful. Food delivery is faster and cheaper than others. I would like to recoomend this application.",5,1,,,17.5.9
Zomato,03-07-2023 14:14,"If you want to order something, first thing that comes in mind is Zomato. Shows all the necessary info of your nearby hotels. Great offers (even though I never got a chance to use them lol). The timer it shows of your food reaching home is not accurate but it's not a big deal really. Good thing Zomato doesn't have delivery guys who eat your order anymore. Lol JK. Overall Love this app. Great work Zomato Team👍",5,6,,,17.5.7
Zomato,13-07-2023 13:54,"No 1 start up app nd company for foodies 🤣""Just Jokes""... It's the best app for ordering your favourite and the food you like at the time to eat. He delivers it on time, but charge more money for delivery. In that he will ask to give extra tips for the delivery person🤬🤬🤬 Avannn... This should be reduced🤬",5,1,,,17.5.9
Zomato,03-05-2023 07:04,"The app is very useful, but sometimes the order we make will not available in restaurant, but it reflect in Zomato app , after some times the restaurant will call n ask for replacement (food) Which really not acceptable 👎 when restaurant have no items they why they accept the order , the customer service is not good , need to improve on the relationship between restaurants n Zomato, n don't play with empty stomachs !!",1,13,,,17.4.6
Zomato,13-05-2023 08:01,Orders accept by hotel is very quickly without viewing customer rush sometimes but delivery persons are very late to take & delivered order for customer. This is very wrong procedure. Try to develop self Z-Map for delivery using customer survey where you just asked address with pincode only. Don't used this data for another purpose.,1,12,,,17.4.8
Zomato,25-06-2023 14:13,"The worst thing is even if it is restaurants fault and they take more time to deliver than what is expected, Zomato doesn't give the option to cancel the order. When I'm hungry and I have ordered food, I'm expecting the food to be delivered within specified time. If it cannot be delivered because of restaurants fault, then the restaurants should be fined not the customer. And there is no option of refund as well which is pathetic.",1,13,,,17.5.4
Zomato,08-05-2023 09:26,"Zomato Gold is a Scam! The application hardly provides any offers(for both normal and gold members), so the only thing I end up getting is Free Delivery. The dining experience is equally bad, since all the Gold affiliated restaurants are overpriced and the reviews for them all are woeful. Lastly, they inflate the delivery charges to show that you have 'saved money'(eg- it'll show 19-27 bucks for delivery without Gold membership whereas you are shown 34-52 with it!). Waste of money using this.",1,18,,,17.4.6
Zomato,25-06-2023 15:27,All the food items should have the basic information of ingredients/make on it! Its very basic! We cant call the restaurant and ask that what would be there in the XYZ Burger bcoz of its twisted name! When you are charging so much on delivery why are th rates so high compares to resturants? We are ending up paying almost double in some cases.,3,6,,,17.5.4
Zomato,25-05-2023 07:06,"Zomato was excellent earlier, but these days it has become a pathetic service to use. Even local food apps are better than Zomato. Their delivery has been delayed every time I order these days. I have to wait for 2 hours for my food to arrive. Disappointed with Zomato and moving away to a local app.",1,14,"Hi Prakash, thank you for reaching out. We are constantly striving to improve our service/product for our customers, and your feedback goes a long way in helping us do so. Thank you once again, do keep sharing your valuable inputs with us.",10-08-2021 07:14,17.5.0
Zomato,14-06-2023 18:19,They don't even have an option to answer our grievances. My order is still getting prepared and I cannot access the restaurant as it's contact is invalid. Even they have not provided the details of the delivery executive. I have paid and want to change the phone number and for that too they don't have an option. Will I get my order? Please have the option to chat in chat with us.,1,13,,,17.5.3
Zomato,15-07-2023 09:26,Rude customer support and no resolution...app shows delay in delivery by 25 minutes...once I cancelled the order...penalty on charger on me and Zomato agent tells me the restaurant was delivering the order in 2 minutes...either the agent was lying or the app showing wrong delivery....both the cases I had to bear the penalty cost .....not a happy experience.,1,0,"Hi Shailabh, sorry to hear about that. Please write to us at psreviewsupport@zomato.com and we'll reach out to you at the earliest.",20-07-2023 11:21,17.5.9
Zomato,22-07-2023 03:03,"It's a leading online food delivery and take short time to delivered at exact place and provides all weather conditions .This app perform amazing and fantastic app,easy to use and offers a wide range of restaurant to choose ordering food delivery service is always reliable and efficient with real time tracking and always arrives fresh and delicious food...",5,0,"Hi there, glad to hear that! Thank you for your feedback.",22-07-2023 03:03,17.6.0
